Rk,Player,Team,Conf,G,Receiving_Rec,Receiving_Yds,Receiving_Yards_Per_Rec,Receiving_TD,Receiving_Yards_Per_Game,Rushing_Att,Rushing_Yds,Rushing_Yards_Per_Att,Rushing_TD,Rushing_Yards_Per_Game,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Yards_Per_Play,Scrimmage_TD,Awards
1968,Kenyon Clay,Southern Mississippi,Sun Belt,11,1,5,5,0,0.5,40,179,4.5,1,16.3,41,184,4.5,1,
1969,Max Holler*,UCF,Big 12,6,1,5,5,0,0.8,0,0,,0,0,1,5,5,0,
1970,Max Patterson*,Rutgers,Big Ten,12,1,5,5,0,0.4,0,0,,0,0,1,5,5,0,
1971,Micah Kelly*,Toledo,MAC,4,1,5,5,0,1.3,5,6,1.2,0,1.5,6,11,1.8,0,
1972,Myles Montgomery,Cincinnati,Big 12,12,5,5,1,0,0.4,66,428,6.5,3,35.7,71,433,6.1,3,
1973,Robert Smith Jr.*,Maryland,Big Ten,6,2,5,2.5,0,0.8,0,0,,0,0,2,5,2.5,0,
1974,Sean Greely*,Maryland,Big Ten,12,2,5,2.5,2,0.4,0,0,,0,0,2,5,2.5,2,
1975,Sean Tyler*,Minnesota,Big Ten,11,4,5,1.3,0,0.5,61,242,4,0,22,65,247,3.8,0,
1976,Taharin Sudderth,Middle Tennessee State,CUSA,7,1,5,5,0,0.7,0,0,,0,0,1,5,5,0,
1977,Trey Holly*,LSU,SEC,3,1,5,5,0,1.7,11,110,10,1,36.7,12,115,9.6,1,
1978,Troy Lewis*,James Madison,Sun Belt,1,1,5,5,0,5,0,0,,0,0,1,5,5,0,
1979,Willie Shaw III*,Toledo,MAC,6,1,5,5,0,0.8,31,118,3.8,0,19.7,32,123,3.8,0,
1980,Xavier Coleman*,Boston College,ACC,3,1,5,5,0,1.7,6,15,2.5,1,5,7,20,2.9,1,
1981,Caleb Schmitz,Cincinnati,Big 12,11,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
1982,Chase Ketterer*,Notre Dame,Ind,10,1,4,4,0,0.4,2,9,4.5,1,0.9,3,13,4.3,1,
1983,Corey Cuascut-Palmer,Temple,American,9,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
1984,Daniel Carter,Pitt,ACC,12,3,4,1.3,0,0.3,28,134,4.8,2,11.2,31,138,4.5,2,
1985,Deyunkrea Lewis*,Troy,Sun Belt,6,1,4,4,0,0.7,0,0,,0,0,1,4,4,0,
1986,Dominique Johnson,Arkansas,SEC,10,2,4,2,0,0.4,31,167,5.4,1,16.7,33,171,5.2,1,
1987,Domonique Thomas*,Clemson,ACC,12,1,4,4,0,0.3,18,116,6.4,1,9.7,19,120,6.3,1,
1988,Donnie Gray*,Northwestern,Big Ten,5,1,4,4,0,0.8,0,0,,0,0,1,4,4,0,
1989,Elijah Canion,Purdue,Big Ten,3,1,4,4,0,1.3,0,0,,0,0,1,4,4,0,
1990,Elijah Davis*,Louisiana,Sun Belt,5,1,4,4,0,0.8,36,189,5.3,3,37.8,37,193,5.2,3,
1991,Elijah Wright*,Syracuse,ACC,11,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
1992,Ethan Dirrim*,Georgia Southern,Sun Belt,13,3,4,1.3,0,0.3,0,0,,0,0,3,4,1.3,0,
1993,Jensen Jones*,Air Force,MWC,10,1,4,4,0,0.4,47,233,5,4,23.3,48,237,4.9,4,
1994,John Locke,Louisiana Tech,CUSA,12,2,4,2,1,0.3,0,0,,0,0,2,4,2,1,
1995,Justin Johnson Jr.*,West Virginia,Big 12,9,2,4,2,0,0.4,38,150,3.9,1,16.7,40,154,3.9,1,
1996,Karmello English*,Michigan,Big Ten,6,1,4,4,1,0.7,0,0,,0,0,1,4,4,1,
1997,Keegan Wilburn*,Ohio,MAC,11,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
1998,Kelan Robinson,East Carolina,American,10,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
1999,Kola Babalola,Nevada,MWC,11,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
2000,Marcello Bussey*,Memphis,American,4,1,4,4,0,1,0,0,,0,0,1,4,4,0,
2001,Marvin Sims*,Western Kentucky,CUSA,3,1,4,4,0,1.3,0,0,,0,0,1,4,4,0,
2002,Mata'ava Ta'ase,BYU,Big 12,12,1,4,4,0,0.3,0,0,,0,0,1,4,4,0,
2003,Micah Woods,Buffalo,MAC,2,1,4,4,0,2,0,0,,0,0,1,4,4,0,
2004,Nick Harris,Connecticut,Ind,11,1,4,4,1,0.4,0,0,,0,0,1,4,4,1,
2005,Preston Daniel*,Florida State,ACC,14,1,4,4,1,0.3,0,0,,0,0,1,4,4,1,
2006,Rodney Harris II*,Ohio,MAC,8,1,4,4,0,0.5,0,0,,0,0,1,4,4,0,
2007,Ryan Butler,Stanford,Pac-12,10,1,4,4,0,0.4,18,60,3.3,0,6,19,64,3.4,0,
2008,Tahj Gary,Tulsa,American,5,1,4,4,0,0.8,33,187,5.7,2,37.4,34,191,5.6,2,
2009,Tevin White,Arizona State,Pac-12,11,1,4,4,0,0.4,11,23,2.1,0,2.1,12,27,2.3,0,
2010,Tobias Weaver,Sam Houston,CUSA,4,1,4,4,0,1,17,35,2.1,0,8.8,18,39,2.2,0,
2011,Tony Livingston,Florida,SEC,7,1,4,4,0,0.6,0,0,,0,0,1,4,4,0,
2012,Trevor Borland*,Western Kentucky,CUSA,10,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
2013,Tyler Williams*,Georgia,SEC,3,1,4,4,0,1.3,0,0,,0,0,1,4,4,0,
2014,Alan Bowman*,Oklahoma State,Big 12,14,1,3,3,0,0.2,26,24,0.9,2,1.7,27,27,1,2,
2015,Brandon Campbell,Houston,Big 12,5,1,3,3,0,0.6,18,46,2.6,0,9.2,19,49,2.6,0,
2016,Brock Burnette*,South Florida,American,1,1,3,3,0,3,0,0,,0,0,1,3,3,0,
2017,Christian Washington,New Mexico,MWC,2,1,3,3,0,1.5,12,11,0.9,0,5.5,13,14,1.1,0,
2018,Daelen Alexander*,Rice,American,6,1,3,3,1,0.5,18,35,1.9,5,5.8,19,38,2,6,
2019,Dorian Smith*,South Alabama,Sun Belt,5,1,3,3,0,0.6,3,32,10.7,1,6.4,4,35,8.8,1,
2020,Gavin Garcia,Kent State,MAC,11,1,3,3,0,0.3,138,544,3.9,2,49.5,139,547,3.9,2,
2021,Isaac Smith*,Eastern Michigan,MAC,1,1,3,3,0,3,0,0,,0,0,1,3,3,0,
2022,Ja'Vin Simpkins*,Coastal Carolina,Sun Belt,11,1,3,3,0,0.3,21,129,6.1,1,11.7,22,132,6,1,
2023,Kamarro Edmonds,East Carolina,American,7,1,3,3,0,0.4,14,67,4.8,2,9.6,15,70,4.7,2,
2024,Keaton Cheves*,SMU,American,2,1,3,3,0,1.5,0,0,,0,0,1,3,3,0,
2025,Kellan Hood*,North Carolina,ACC,1,1,3,3,0,3,2,12,6,0,12,3,15,5,0,
2026,Kendrell Flowers*,Northern Illinois,MAC,1,1,3,3,0,3,3,10,3.3,0,10,4,13,3.3,0,
2027,KZ Adams*,Georgia State,Sun Belt,6,1,3,3,0,0.5,35,61,1.7,0,10.2,36,64,1.8,0,
2028,Nolan Rucci*,Wisconsin,Big Ten,3,1,3,3,1,1,0,0,,0,0,1,3,3,1,
2029,Quinn Ewers*,Texas,Big 12,12,1,3,3,0,0.3,59,75,1.3,5,6.3,60,78,1.3,5,
2030,Talmage Gunther,BYU,Big 12,11,1,3,3,0,0.3,0,0,,0,0,1,3,3,0,
2031,Terry Wilkins,Middle Tennessee State,CUSA,7,2,3,1.5,0,0.4,18,146,8.1,1,20.9,20,149,7.5,1,
2032,Will Monney*,Utah State,MWC,12,1,3,3,0,0.3,0,0,,0,0,1,3,3,0,
2033,Chris Johnson Jr.*,Miami (FL),ACC,4,1,2,2,0,0.5,11,73,6.6,1,18.3,12,75,6.3,1,
2034,Christian Moore*,Kansas State,Big 12,12,1,2,2,1,0.2,0,0,,0,0,1,2,2,1,
2035,CJ Hester,Western Michigan,MAC,8,1,2,2,0,0.3,28,132,4.7,2,16.5,29,134,4.6,2,
2036,D.J. Williams*,Arizona,Pac-12,12,1,2,2,0,0.2,85,372,4.4,5,31,86,374,4.3,5,
2037,Duke Olges*,Northwestern,Big Ten,9,1,2,2,0,0.2,0,0,,0,0,1,2,2,0,
2038,Emery Simmons*,Utah,Pac-12,9,1,2,2,0,0.2,0,0,,0,0,1,2,2,0,
2039,Evan Pryor*,Ohio State,Big Ten,4,1,2,2,0,0.5,19,49,2.6,0,12.3,20,51,2.6,0,
2040,Hampton Earle*,Clemson,ACC,13,1,2,2,0,0.2,0,0,,0,0,1,2,2,0,
2041,Hahsaun Wilson,Charlotte,American,10,2,2,1,0,0.2,54,322,6,3,32.2,56,324,5.8,3,
2042,Jamauri Chislom*,Memphis,American,13,1,2,2,0,0.2,0,0,,0,0,1,2,2,0,
2043,Jeremiah Coney*,Virginia Tech,ACC,4,1,2,2,0,0.5,10,28,2.8,0,7,11,30,2.7,0,
2044,Jhaylin Embry*,Bowling Green,MAC,13,1,2,2,0,0.2,2,5,2.5,0,0.4,3,7,2.3,0,
2045,Kedon Slovis,BYU,Big 12,8,1,2,2,0,0.3,29,-41,-1.4,3,-5.1,30,-39,-1.3,3,
2046,Luke Bennett*,Georgia,SEC,1,1,2,2,0,2,0,0,,0,0,1,2,2,0,
2047,Malik Hornsby*,Texas State,Sun Belt,7,1,2,2,0,0.3,35,229,6.5,6,32.7,36,231,6.4,6,
2048,MarKendrick Beall,Sam Houston,CUSA,12,1,2,2,0,0.2,0,0,,0,0,1,2,2,0,
2049,Reed Harris*,Boston College,ACC,4,1,2,2,0,0.5,0,0,,0,0,1,2,2,0,
2050,Robby Ashford*,Auburn,SEC,10,1,2,2,0,0.2,46,217,4.7,5,21.7,47,219,4.7,5,
2051,Stone Eby*,SMU,American,13,1,2,2,1,0.2,0,0,,0,0,1,2,2,1,
2052,Treylan Davis*,West Virginia,Big 12,13,2,2,1,0,0.2,0,0,,0,0,2,2,1,0,
2053,T'vondre Sweat*,Texas,Big 12,14,1,2,2,1,0.1,0,0,,0,0,1,2,2,1,AA
2054,Alex Huntley,South Carolina,SEC,12,1,1,1,1,0.1,0,0,,0,0,1,1,1,1,
2055,Amaad Foston,Virginia,ACC,4,1,1,1,0,0.3,5,29,5.8,0,7.3,6,30,5,0,
2056,Bert Auburn*,Texas,Big 12,14,1,1,1,0,0.1,0,0,,0,0,1,1,1,0,
2057,Bryson Washington,Baylor,Big 12,3,1,1,1,0,0.3,10,45,4.5,0,15,11,46,4.2,0,
2058,Byron Murphy II*,Texas,Big 12,14,1,1,1,1,0.1,1,1,1,1,0.1,2,2,1,2,
2059,Daylan Smothers*,Oklahoma,Big 12,4,1,1,1,0,0.3,11,42,3.8,0,10.5,12,43,3.6,0,
2060,Devon Dampier,New Mexico,MWC,9,1,1,1,0,0.1,59,328,5.6,4,36.4,60,329,5.5,4,
2061,Garrett Shrader*,Syracuse,ACC,11,4,1,0.3,0,0.1,113,469,4.2,8,42.6,117,470,4,8,
2062,Jake Reichle*,Oregon State,Pac-12,13,1,1,1,0,0.1,4,34,8.5,0,2.6,5,35,7,0,
2063,Johnny Pascuzzi*,Iowa,Big Ten,11,1,1,1,0,0.1,0,0,,0,0,1,1,1,0,
2064,Ka'Morreun Pimpton*,LSU,SEC,8,1,1,1,0,0.1,0,0,,0,0,1,1,1,0,
2065,Keegan Shoemaker,Sam Houston,CUSA,11,1,1,1,0,0.1,93,254,2.7,1,23.1,94,255,2.7,1,
2066,Kyler Kasper*,Oregon,Pac-12,12,2,1,0.5,0,0.1,0,0,,0,0,2,1,0.5,0,
2067,Makhilyn Young*,New Mexico State,CUSA,11,1,1,1,0,0.1,28,191,6.8,2,17.4,29,192,6.6,2,
2068,Michael Masunas,Michigan State,Big Ten,9,1,1,1,0,0.1,0,0,,0,0,1,1,1,0,
2069,Peyton Sawyer,Houston,Big 12,7,1,1,1,0,0.1,0,0,,0,0,1,1,1,0,
2070,Shea Whiting*,Boise State,MWC,9,1,1,1,0,0.1,0,0,,0,0,1,1,1,0,
2071,Tanner Arkin,Illinois,Big Ten,12,1,1,1,1,0.1,0,0,,0,0,1,1,1,1,
2072,Tariq Sims*,Old Dominion,Sun Belt,7,1,1,1,0,0.1,15,41,2.7,0,5.9,16,42,2.6,0,
2073,Trevonte Sylvester*,Louisville,ACC,11,1,1,1,1,0.1,0,0,,0,0,1,1,1,1,
2074,Xavier Williams,Kent State,MAC,12,1,1,1,0,0.1,42,137,3.3,1,11.4,43,138,3.2,1,
2075,Antonio Patterson,Florida International,CUSA,9,1,0,0,0,0,14,33,2.4,1,3.7,15,33,2.2,1,
2076,Benjamin Hall*,Michigan,Big Ten,3,1,0,0,0,0,15,69,4.6,0,23,16,69,4.3,0,
2077,Christian Turner,Indiana,Big Ten,12,4,0,0,0,0,52,227,4.4,2,18.9,56,227,4.1,2,
2078,Cross Patton,Nevada,MWC,5,3,0,0,0,0,13,34,2.6,0,6.8,16,34,2.1,0,
2079,George Pettaway*,North Carolina,ACC,4,1,0,0,0,0,0,0,,0,0,1,0,0,0,
2080,Jake Tafelski,Central Michigan,MAC,11,1,0,0,0,0,3,12,4,0,1.1,4,12,3,0,
2081,Jarris Williams*,Troy,Sun Belt,10,1,0,0,0,0,14,69,4.9,1,6.9,15,69,4.6,1,
2082,Kanye Udoh,Army,Ind,10,1,0,0,0,0,99,524,5.3,1,52.4,100,524,5.2,1,
2083,Kyron Drones*,Virginia Tech,ACC,13,1,0,0,0,0,166,818,4.9,5,62.9,167,818,4.9,5,
2084,Lukas Ungar,Stanford,Pac-12,9,1,0,0,0,0,0,0,,0,0,1,0,0,0,
2085,Markus Schumacher*,SMU,American,10,1,0,0,0,0,0,0,,0,0,1,0,0,0,
2086,Roberto Miranda*,Arizona,Pac-12,13,1,0,0,0,0,0,0,,0,0,1,0,0,0,
2087,Caleb Goodie,Colorado State,MWC,9,1,-1,-1,0,-0.1,0,0,,0,0,1,-1,-1,0,
2088,Cam Barfield*,Boston College,ACC,3,1,-1,-1,0,-0.3,11,14,1.3,0,4.7,12,13,1.1,0,
2089,Carter Lambert*,Jacksonville State,CUSA,6,1,-1,-1,0,-0.2,0,0,,0,0,1,-1,-1,0,
2090,Dante Zanders,Florida,SEC,8,1,-1,-1,0,-0.1,0,0,,0,0,1,-1,-1,0,
2091,Drayden Dickman*,Rice,American,1,1,-1,-1,0,-1,0,0,,0,0,1,-1,-1,0,
2092,Jalen Coit*,North Carolina State,ACC,13,3,-1,-0.3,0,-0.1,0,0,,0,0,3,-1,-0.3,0,
2093,Jordan Lovett*,Troy,Sun Belt,4,1,-1,-1,0,-0.3,13,48,3.7,0,12,14,47,3.4,0,
2094,Matt Jones*,Ole Miss,SEC,12,1,-1,-1,0,-0.1,12,79,6.6,2,6.6,13,78,6,2,
2095,Nathan Roberts*,Tennessee,SEC,1,1,-1,-1,0,-1,0,0,,0,0,1,-1,-1,0,
2096,Ray Paulo,BYU,Big 12,10,1,-1,-1,0,-0.1,1,-2,-2,0,-0.2,2,-3,-1.5,0,
2097,Braedan Wisloski*,Maryland,Big Ten,13,1,-2,-2,0,-0.2,0,0,,0,0,1,-2,-2,0,
2098,Dallan Hayden*,Ohio State,Big Ten,3,1,-2,-2,0,-0.7,19,110,5.8,1,36.7,20,108,5.4,1,
2099,Dedrick Latulas,Louisiana Tech,CUSA,10,3,-2,-0.7,0,-0.2,3,11,3.7,0,1.1,6,9,1.5,0,
2100,Jack Browning,San Diego State,MWC,12,1,-2,-2,0,-0.2,1,0,0,0,0,2,-2,-1,0,
2101,Jordan Napier,San Diego State,MWC,4,1,-2,-2,0,-0.5,0,0,,0,0,1,-2,-2,0,
2102,Kaleb Black,Arizona State,Pac-12,3,1,-2,-2,0,-0.7,4,4,1,0,1.3,5,2,0.4,0,
2103,Terrence Williams*,Louisiana,Sun Belt,5,1,-2,-2,0,-0.4,23,72,3.1,1,14.4,24,70,2.9,1,
2104,Tramel Logan*,South Florida,American,13,1,-2,-2,0,-0.2,0,0,,0,0,1,-2,-2,0,
2105,Bronson Barron*,Western Kentucky,CUSA,2,1,-3,-3,0,-1.5,1,-9,-9,0,-4.5,2,-12,-6,0,
2106,Jordan Houston*,North Carolina State,ACC,3,3,-3,-1,0,-1,25,96,3.8,0,32,28,93,3.3,0,
2107,Larenzo McMillan*,New Mexico State,CUSA,2,1,-3,-3,0,-1.5,5,68,13.6,0,34,6,65,10.8,0,
2108,Nasjzae Bryant,Hawaii,MWC,7,1,-3,-3,0,-0.4,26,89,3.4,0,12.7,27,86,3.2,0,
2109,Zion Fowler-El,Pitt,ACC,1,1,-3,-3,0,-3,0,0,,0,0,1,-3,-3,0,
2110,Devin Leary*,Kentucky,SEC,13,1,-4,-4,0,-0.3,42,-60,-1.4,1,-4.6,43,-64,-1.5,1,
2111,Colson Yankoff*,UCLA,Pac-12,13,2,-5,-2.5,0,-0.4,13,83,6.4,1,6.4,15,78,5.2,1,
2112,Blake Shapen,Baylor,Big 12,8,1,-6,-6,0,-0.8,67,29,0.4,4,3.6,68,23,0.3,4,
2113,Ethan Vasko*,Coastal Carolina,Sun Belt,8,1,-7,-7,0,-0.9,63,368,5.8,2,46,64,361,5.6,2,
2114,Jarrett Guest*,Coastal Carolina,Sun Belt,6,1,-7,-7,0,-1.2,11,56,5.1,1,9.3,12,49,4.1,1,
2115,Miles Davis,BYU,Big 12,5,1,-7,-7,0,-1.4,16,78,4.9,0,15.6,17,71,4.2,0,
2116,Zachar Larrier*,Air Force,MWC,11,1,-8,-8,0,-0.7,142,605,4.3,6,55,143,597,4.2,6,
2117,Thomas Castellanos*,Boston College,ACC,13,2,-11,-5.5,0,-0.8,215,1113,5.2,13,85.6,217,1102,5.1,13,
,League Average,,,,,,12.1,,17.9,,,5,,10.3,,,7.9,,
