Rk,Player,Team,Conf,G,Receiving_Rec,Receiving_Yds,Receiving_Yards_Per_Rec,Receiving_TD,Receiving_Yards_Per_Game,Rushing_Att,Rushing_Yds,Rushing_Yards_Per_Att,Rushing_TD,Rushing_Yards_Per_Game,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Yards_Per_Play,Scrimmage_TD,Awards
1304,Aidan Laughery*,Illinois,Big Ten,9,9,54,6,0,6,75,382,5.1,3,42.4,84,436,5.2,3,
1305,DJ Taylor,Middle Tennessee State,CUSA,10,7,54,7.7,1,5.4,26,199,7.7,2,19.9,33,253,7.7,3,
1306,Evan Boyd,Michigan State,Big Ten,12,3,54,18,0,4.5,0,0,,0,0,3,54,18,0,
1307,Fame Ijeboi*,Minnesota,Big Ten,11,12,54,4.5,1,4.9,97,441,4.5,2,40.1,109,495,4.5,3,
1308,Hunter Smith,Temple,American,12,6,54,9,0,4.5,62,403,6.5,2,33.6,68,457,6.7,2,
1309,Kendrick Bell*,Michigan,Big Ten,13,3,54,18,1,4.2,0,0,,0,0,3,54,18,1,
1310,Parker Poloskey*,Army,American,13,4,54,13.5,1,4.2,0,0,,0,0,4,54,13.5,1,
1311,Rashid Williams*,Washington,Big Ten,2,5,54,10.8,0,27,0,0,,0,0,5,54,10.8,0,
1312,Rayfield Lotten,Sam Houston,CUSA,11,3,54,18,0,4.9,0,0,,0,0,3,54,18,0,
1313,Sesi Vailahi,Oklahoma State,Big 12,12,8,54,6.8,0,4.5,42,152,3.6,2,12.7,50,206,4.1,2,
1314,Seth Anderson*,Iowa,Big Ten,8,10,54,5.4,2,6.8,0,0,,0,0,10,54,5.4,2,
1315,Elijah Gilliam*,Fresno State,MWC,13,7,53,7.6,0,4.1,43,234,5.4,5,18,50,287,5.7,5,
1316,Girard Pringle Jr.*,Miami (FL),ACC,9,4,53,13.3,1,5.9,62,375,6,4,41.7,66,428,6.5,5,
1317,Kayleb Barnett*,Vanderbilt,SEC,12,6,53,8.8,1,4.4,6,29,4.8,0,2.4,12,82,6.8,1,
1318,Kentrel Bullock,South Alabama,Sun Belt,12,14,53,3.8,1,4.4,218,1085,5,14,90.4,232,1138,4.9,15,
1319,Rico Powers,Louisiana-Monroe,Sun Belt,4,5,53,10.6,0,13.3,0,0,,0,0,5,53,10.6,0,
1320,Shaborne Demps*,Florida International,CUSA,8,6,53,8.8,0,6.6,0,0,,0,0,6,53,8.8,0,
1321,Tyvonn Byars*,Rice,American,8,2,53,26.5,0,6.6,34,193,5.7,1,24.1,36,246,6.8,1,
1322,Allen Middleton,Bowling Green,MAC,12,8,52,6.5,0,4.3,5,16,3.2,0,1.3,13,68,5.2,0,
1323,Brandon Buckhaulter,Louisiana-Monroe,Sun Belt,4,4,52,13,1,13,2,10,5,0,2.5,6,62,10.3,1,
1324,Brandon Ramirez*,Fresno State,MWC,13,5,52,10.4,0,4,60,271,4.5,3,20.8,65,323,5,3,
1325,Devin Ellison*,Washington State,Ind,2,3,52,17.3,1,26,0,0,,0,0,3,52,17.3,1,
1326,Elijah Moore,Florida State,ACC,10,3,52,17.3,0,5.2,0,0,,0,0,3,52,17.3,0,
1327,Grant Stec,Wisconsin,Big Ten,12,5,52,10.4,0,4.3,0,0,,0,0,5,52,10.4,0,
1328,Hayden Large*,Iowa,Big Ten,12,8,52,6.5,0,4.3,0,0,,0,0,8,52,6.5,0,
1329,Heinrich Haarberg*,Nebraska,Big Ten,13,8,52,6.5,1,4,9,9,1,0,0.7,17,61,3.6,1,
1330,Jake Tarwater*,Fresno State,MWC,12,5,52,10.4,0,4.3,1,1,1,0,0.1,6,53,8.8,0,
1331,Jalen Bonds,Ball State,MAC,3,2,52,26,0,17.3,27,77,2.9,1,25.7,29,129,4.4,1,
1332,Jimmy Calloway,Tulane,American,13,3,52,17.3,0,4,3,12,4,1,0.9,6,64,10.7,1,
1333,Kade Frew,Air Force,MWC,12,7,52,7.4,0,4.3,57,285,5,2,23.8,64,337,5.3,2,
1334,Rod Gibbs,South Alabama,Sun Belt,12,6,52,8.7,1,4.3,0,0,,0,0,6,52,8.7,1,
1335,Squirrel White,Florida State,ACC,10,5,52,10.4,0,5.2,4,6,1.5,0,0.6,9,58,6.4,0,
1336,Terron Kellman,Wyoming,MWC,10,5,52,10.4,0,5.2,65,331,5.1,4,33.1,70,383,5.5,4,
1337,Amaree Williams,Florida State,ACC,12,2,51,25.5,1,4.3,0,0,,0,0,2,51,25.5,1,
1338,Daniel Blood*,Missouri,SEC,13,5,51,10.2,0,3.9,0,0,,0,0,5,51,10.2,0,
1339,Jackson Harper*,Connecticut,Ind,13,8,51,6.4,1,3.9,0,0,,0,0,8,51,6.4,1,
1340,Jaydon Johnson*,Louisiana,Sun Belt,12,6,51,8.5,0,4.3,0,0,,0,0,6,51,8.5,0,
1341,Jaylon Glover*,Nevada-Las Vegas,MWC,14,6,51,8.5,0,3.6,64,384,6,1,27.4,70,435,6.2,1,
1342,Kyler Kasper*,Oregon,Big Ten,4,2,51,25.5,0,12.8,0,0,,0,0,2,51,25.5,0,
1343,Lynel Billups-Williams*,Miami (OH),MAC,14,6,51,8.5,0,3.6,3,19,6.3,0,1.4,9,70,7.8,0,
1344,Mekhi Fox,Eastern Michigan,MAC,1,1,51,51,0,51,0,0,,0,0,1,51,51,0,
1345,Trae Swartz*,Troy,Sun Belt,14,4,51,12.8,1,3.6,0,0,,0,0,4,51,12.8,1,
1346,James Peoples,Ohio State,Big Ten,14,10,50,5,0,3.6,61,344,5.6,3,24.6,71,394,5.5,3,
1347,Justice Haynes*,Michigan,Big Ten,7,13,50,3.8,0,7.1,121,857,7.1,10,122.4,134,907,6.8,10,
1348,Nolan Ray,Maryland,Big Ten,12,11,50,4.5,0,4.2,67,289,4.3,2,24.1,78,339,4.3,2,
1349,Nykahi Davenport*,South Florida,American,11,5,50,10,0,4.5,98,612,6.2,7,55.6,103,662,6.4,7,
1350,Preston Rex*,BYU,Big 12,12,3,50,16.7,0,4.2,13,30,2.3,0,2.5,16,80,5,0,
1351,Rylan Green,Louisiana-Monroe,Sun Belt,11,4,50,12.5,1,4.5,0,0,,0,0,4,50,12.5,1,
1352,Alexander Diggs*,Kennesaw State,CUSA,11,10,49,4.9,0,4.5,72,281,3.9,2,25.5,82,330,4,2,
1353,Aviyon Smith-Mack,Sam Houston,CUSA,4,9,49,5.4,0,12.3,0,0,,0,0,9,49,5.4,0,
1354,Braylen Walker*,Rice,American,3,6,49,8.2,0,16.3,0,0,,0,0,6,49,8.2,0,
1355,Duke Watson*,Louisville,ACC,7,6,49,8.2,1,7,49,158,3.2,1,22.6,55,207,3.8,2,
1356,Jariel Cobb,Charlotte,American,7,8,49,6.1,0,7,51,190,3.7,0,27.1,59,239,4.1,0,
1357,Jaylen McGill,North Carolina,ACC,9,7,49,7,0,5.4,7,19,2.7,0,2.1,14,68,4.9,0,
1358,Joseph Young,Florida Atlantic,American,9,3,49,16.3,0,5.4,0,0,,0,0,3,49,16.3,0,
1359,LeBron Bond*,Indiana,Big Ten,13,5,49,9.8,0,3.8,0,0,,0,0,5,49,9.8,0,
1360,PJ Martin,South Alabama,Sun Belt,8,5,49,9.8,0,6.1,60,326,5.4,2,40.8,65,375,5.8,2,
1361,Trey Kukuk*,Louisiana Tech,CUSA,11,2,49,24.5,0,4.5,98,609,6.2,5,55.4,100,658,6.6,5,
1362,Darius Johnson,Syracuse,ACC,4,6,48,8,0,12,0,0,,0,0,6,48,8,0,
1363,Isaac Brown*,Louisville,ACC,9,13,48,3.7,0,5.3,101,884,8.8,7,98.2,114,932,8.2,7,
1364,Jordan Gant,Akron,MAC,12,9,48,5.3,1,4,213,1032,4.8,6,86,222,1080,4.9,7,
1365,Jordon Harris*,Missouri,SEC,12,4,48,12,0,4,0,0,,0,0,4,48,12,0,
1366,Kevorian Barnes*,Texas Christian,Big 12,7,10,48,4.8,0,6.9,97,443,4.6,3,63.3,107,491,4.6,3,
1367,Kojo Antwi,Colorado State,MWC,7,8,48,6,0,6.9,0,0,,0,0,8,48,6,0,
1368,Nate Sullivan,Louisiana-Monroe,Sun Belt,12,6,48,8,0,4,0,0,,0,0,6,48,8,0,
1369,Nathan Leacock,North Carolina,ACC,10,5,48,9.6,0,4.8,1,6,6,0,0.6,6,54,9,0,
1370,Ty Stamey*,Texas State,Sun Belt,12,7,48,6.9,0,4,0,0,,0,0,7,48,6.9,0,
1371,Cooper Alexander,Iowa State,Big 12,12,5,47,9.4,0,3.9,0,0,,0,0,5,47,9.4,0,
1372,Emaree Winston*,Texas,SEC,6,2,47,23.5,0,7.8,0,0,,0,0,2,47,23.5,0,
1373,Jayden Dixon-Veal*,California,ACC,10,4,47,11.8,1,4.7,0,0,,0,0,4,47,11.8,1,
1374,Kaliq Lockett*,Texas,SEC,5,5,47,9.4,1,9.4,0,0,,0,0,5,47,9.4,1,
1375,Navelle Dean*,Kennesaw State,CUSA,8,5,47,9.4,1,5.9,0,0,,0,0,5,47,9.4,1,
1376,Royal Capell,Oklahoma State,Big 12,11,10,47,4.7,0,4.3,2,10,5,0,0.9,12,57,4.8,0,
1377,Zach Palmer-Smith,Louisiana-Monroe,Sun Belt,12,7,47,6.7,0,3.9,115,660,5.7,4,55,122,707,5.8,4,
1378,Zy'Aire Fletcher,Kent State,MAC,4,2,47,23.5,0,11.8,0,0,,0,0,2,47,23.5,0,
1379,Derrick Avery Jr.,Georgia State,Sun Belt,12,4,46,11.5,1,3.8,0,0,,0,0,4,46,11.5,1,
1380,Kam Davis,Florida State,ACC,4,3,46,15.3,0,11.5,8,51,6.4,1,12.8,11,97,8.8,1,
1381,Patrick Gurd*,Cincinnati,Big 12,11,3,46,15.3,0,4.2,0,0,,0,0,3,46,15.3,0,
1382,Preston Fox,West Virginia,Big 12,10,3,46,15.3,0,4.6,0,0,,0,0,3,46,15.3,0,
1383,Scott Moore*,Delaware,CUSA,13,6,46,7.7,1,3.5,0,0,,0,0,6,46,7.7,1,
1384,Winn Sharp,Bowling Green,MAC,12,5,46,9.2,0,3.8,0,0,,0,0,5,46,9.2,0,
1385,Christian Washington*,San Diego State,MWC,13,7,45,6.4,1,3.5,98,563,5.7,4,43.3,105,608,5.8,5,
1386,Devin Alves,Virginia Tech,ACC,12,3,45,15,1,3.8,0,0,,0,0,3,45,15,1,
1387,Grayson Brousseau,Oklahoma State,Big 12,12,7,45,6.4,0,3.8,0,0,,0,0,7,45,6.4,0,
1388,Josh Ford,Oklahoma State,Big 12,4,3,45,15,1,11.3,0,0,,0,0,3,45,15,1,
1389,Madrid Tucker,North Carolina,ACC,3,9,45,5,0,15,0,0,,0,0,9,45,5,0,
1390,Nader Chirchi*,Connecticut,Ind,13,3,45,15,0,3.5,0,0,,0,0,3,45,15,0,
1391,Nathan McNeil*,Iowa,Big Ten,9,5,45,9,0,5,37,169,4.6,0,18.8,42,214,5.1,0,
1392,Ny Carr*,Miami (FL),ACC,4,3,45,15,0,11.3,0,0,,0,0,3,45,15,0,
1393,Terence Marshall*,Western Michigan,MAC,10,4,45,11.3,0,4.5,0,0,,0,0,4,45,11.3,0,
1394,Tristian Gentry,Texas Tech,Big 12,7,4,45,11.3,0,6.4,0,0,,0,0,4,45,11.3,0,
1395,Will Anciaux,Kansas State,Big 12,12,6,45,7.5,1,3.8,0,0,,0,0,6,45,7.5,1,
1396,Isaiah Rudison,New Mexico State,CUSA,11,9,44,4.9,0,4,42,158,3.8,2,14.4,51,202,4,2,
1397,Joseph Bearns III,Charlotte,American,10,9,44,4.9,1,4.4,1,0,0,0,0,10,44,4.4,1,
1398,Jovesa Damuni*,BYU,Big 12,8,6,44,7.3,0,5.5,19,111,5.8,1,13.9,25,155,6.2,1,
1399,Justin Cook*,Pitt,ACC,3,8,44,5.5,0,14.7,9,31,3.4,0,10.3,17,75,4.4,0,
1400,Lander Barton*,Utah,Big 12,13,6,44,7.3,1,3.4,0,0,,0,0,6,44,7.3,1,
1401,Rod Gainey Jr.,Charlotte,American,11,16,44,2.8,0,4,74,260,3.5,1,23.6,90,304,3.4,1,
1402,CJ Johnson II,Tulsa,American,8,3,43,14.3,1,5.4,4,6,1.5,0,0.8,7,49,7,1,
1403,Cooper Hoch,San Jose State,MWC,12,5,43,8.6,0,3.6,0,0,,0,0,5,43,8.6,0,
1404,Gavin Garcia,Kent State,MAC,12,4,43,10.8,0,3.6,146,647,4.4,3,53.9,150,690,4.6,3,
1405,Isaiah Myers*,Western Kentucky,CUSA,9,2,43,21.5,0,4.8,0,0,,0,0,2,43,21.5,0,
1406,Jace Henry,Nevada,MWC,12,7,43,6.1,0,3.6,0,0,,0,0,7,43,6.1,0,
1407,Jacob Jordan,Oklahoma,SEC,13,2,43,21.5,0,3.3,0,0,,0,0,2,43,21.5,0,
1408,Jamarion McDougle,Ball State,MAC,10,2,43,21.5,0,4.3,2,11,5.5,0,1.1,4,54,13.5,0,
1409,Kwinten Ives*,Nebraska,Big Ten,8,3,43,14.3,0,5.4,20,133,6.7,2,16.6,23,176,7.7,2,
1410,Leon Haughton Jr.,Maryland,Big Ten,7,4,43,10.8,1,6.1,0,0,,0,0,4,43,10.8,1,
1411,NaQuari Rogers*,Utah,Big 12,13,3,43,14.3,0,3.3,98,387,3.9,11,29.8,101,430,4.3,11,
1412,Xavier Williams*,Iowa,Big Ten,10,7,43,6.1,0,4.3,49,285,5.8,3,28.5,56,328,5.9,3,
1413,Branden Ganashamoorthy*,Washington State,Ind,13,5,42,8.4,0,3.2,0,0,,0,0,5,42,8.4,0,
1414,Chris Lawson Jr.*,Appalachian State,Sun Belt,4,3,42,14,0,10.5,0,0,,0,0,3,42,14,0,
1415,Daunte Bacheyie,Syracuse,ACC,10,5,42,8.4,0,4.2,0,0,,0,0,5,42,8.4,0,
1416,Jayden Moore*,Duke,ACC,14,7,42,6,0,3,0,0,,0,0,7,42,6,0,
1417,J.T Byrne*,Georgia Tech,ACC,13,6,42,7,2,3.2,1,-1,-1,0,-0.1,7,41,5.9,2,
1418,Leyton Stone,Texas Tech,Big 12,10,3,42,14,1,4.2,0,0,,0,0,3,42,14,1,
1419,Omar Mabson II,Auburn,SEC,10,4,42,10.5,0,4.2,16,71,4.4,1,7.1,20,113,5.7,1,
1420,Peyton Lewis*,Tennessee,SEC,10,4,42,10.5,0,4.2,70,290,4.1,7,29,74,332,4.5,7,
1421,Simon Mapa*,New Mexico,MWC,13,3,42,14,2,3.2,0,0,,0,0,3,42,14,2,
1422,Terrance Shelton,Buffalo,MAC,9,8,42,5.3,0,4.7,57,244,4.3,1,27.1,65,286,4.4,1,
1423,Yasin Willis,Syracuse,ACC,9,9,42,4.7,0,4.7,129,558,4.3,4,62,138,600,4.3,4,
1424,Braylon Harmon*,Tennessee,SEC,4,1,41,41,0,10.3,0,0,,0,0,1,41,41,0,
1425,Bryson Hammer*,Toledo,MAC,13,3,41,13.7,0,3.2,0,0,,0,0,3,41,13.7,0,
1426,CJ Baxter*,Texas,SEC,8,12,41,3.4,1,5.1,54,196,3.6,0,24.5,66,237,3.6,1,
1427,Hahsaun Wilson,UTEP,CUSA,11,7,41,5.9,0,3.7,46,225,4.9,1,20.5,53,266,5,1,
1428,Jaquez Moore*,Duke,ACC,10,5,41,8.2,0,4.1,41,201,4.9,1,20.1,46,242,5.3,1,
1429,Justin Williams-Thomas,Marshall,Sun Belt,9,3,41,13.7,1,4.6,35,197,5.6,2,21.9,38,238,6.3,3,
1430,Ryan Ward,West Virginia,Big 12,12,6,41,6.8,1,3.4,0,0,,0,0,6,41,6.8,1,
1431,Sam West*,Mississippi State,SEC,13,5,41,8.2,1,3.2,1,15,15,0,1.2,6,56,9.3,1,
1432,Aneyas Williams,Notre Dame,Ind,12,2,40,20,0,3.3,24,224,9.3,5,18.7,26,264,10.2,5,
1433,Clark Sanderson*,Clemson,ACC,3,2,40,20,0,13.3,0,0,,0,0,2,40,20,0,
1434,Donovan Green*,LSU,SEC,13,2,40,20,0,3.1,0,0,,0,0,2,40,20,0,
1435,Jon Montiero,Liberty,CUSA,8,1,40,40,0,5,0,0,,0,0,1,40,40,0,
1436,Josh Phifer,James Madison,Sun Belt,12,4,40,10,1,3.3,0,0,,0,0,4,40,10,1,
1437,La'Don Bryant,Northern Illinois,MAC,12,6,40,6.7,0,3.3,0,0,,0,0,6,40,6.7,0,
1438,Marcus Velez,Buffalo,MAC,11,6,40,6.7,0,3.6,0,0,,0,0,6,40,6.7,0,
1439,Michael Phoenix II,Sam Houston,CUSA,5,4,40,10,0,8,0,0,,0,0,4,40,10,0,
1440,Sam Lee*,Toledo,MAC,12,2,40,20,0,3.3,0,0,,0,0,2,40,20,0,
1441,Will Cianfrini*,San Diego State,MWC,9,5,40,8,0,4.4,0,0,,0,0,5,40,8,0,
1442,Dillon Newton-Short*,Virginia,ACC,11,3,39,13,0,3.5,0,0,,0,0,3,39,13,0,
1443,Harrison Waylee*,Virginia,ACC,14,9,39,4.3,0,2.8,118,556,4.7,6,39.7,127,595,4.7,6,
1444,Isaiah Mizell*,Arizona,Big 12,9,4,39,9.8,0,4.3,0,0,,0,0,4,39,9.8,0,
1445,Jeremiah Melvin*,Wake Forest,ACC,11,3,39,13,1,3.5,0,0,,0,0,3,39,13,1,
1446,J'Marion Burnette*,Houston,Big 12,5,1,39,39,1,7.8,28,82,2.9,0,16.4,29,121,4.2,1,
1447,Jordan Owens,North Carolina,ACC,12,6,39,6.5,1,3.3,0,0,,0,0,6,39,6.5,1,
1448,Luke Watkins*,Louisiana Tech,CUSA,10,2,39,19.5,0,3.9,0,0,,0,0,2,39,19.5,0,
1449,Maurki James*,Old Dominion,Sun Belt,11,6,39,6.5,0,3.5,56,224,4,2,20.4,62,263,4.2,2,
1450,Max Ware*,Hawaii,MWC,11,4,39,9.8,0,3.5,0,0,,0,0,4,39,9.8,0,
1451,Mike Wright*,East Carolina,American,12,6,39,6.5,0,3.3,20,72,3.6,2,6,26,111,4.3,2,
1452,Sterling Lockett,Kansas State,Big 12,12,3,39,13,0,3.3,0,0,,0,0,3,39,13,0,
1453,TK Norman,Texas A&M,SEC,5,3,39,13,0,7.8,1,12,12,0,2.4,4,51,12.8,0,
1454,Will Monney,Oklahoma State,Big 12,4,3,39,13,0,9.8,0,0,,0,0,3,39,13,0,
1455,Hunter Hopperton,Kent State,MAC,11,5,38,7.6,0,3.5,0,0,,0,0,5,38,7.6,0,
1456,Jax Markovich,Massachusetts,MAC,10,7,38,5.4,0,3.8,0,0,,0,0,7,38,5.4,0,
1457,Joakim Dodson*,Tennessee,SEC,5,2,38,19,0,7.6,0,0,,0,0,2,38,19,0,
1458,Otto Tia*,Utah,Big 12,13,2,38,19,0,2.9,0,0,,0,0,2,38,19,0,
1459,Xavier Jordan*,USC,Big Ten,4,5,38,7.6,0,9.5,0,0,,0,0,5,38,7.6,0,
1460,C.J. Stokes,Charlotte,American,5,5,37,7.4,0,7.4,48,149,3.1,1,29.8,53,186,3.5,1,
1461,Elijah Jackson,Ball State,MAC,3,1,37,37,0,12.3,8,17,2.1,0,5.7,9,54,6,0,
1462,Isaiah Hardge,Colorado,Big 12,9,5,37,7.4,0,4.1,1,0,0,0,0,6,37,6.2,0,
1463,Linkon Cure,Kansas State,Big 12,9,6,37,6.2,0,4.1,0,0,,0,0,6,37,6.2,0,
1464,Luka Gilbert*,Miami (FL),ACC,10,2,37,18.5,0,3.7,0,0,,0,0,2,37,18.5,0,
1465,Matt Jeffery,Notre Dame,Ind,12,1,37,37,0,3.1,0,0,,0,0,1,37,37,0,
1466,Maximus Webster,Ball State,MAC,12,4,37,9.3,0,3.1,1,26,26,0,2.2,5,63,12.6,0,
1467,Micah Welch,Colorado,Big 12,12,11,37,3.4,0,3.1,96,384,4,4,32,107,421,3.9,4,
1468,Ryan Wolfer*,San Diego State,MWC,13,2,37,18.5,0,2.8,0,0,,0,0,2,37,18.5,0,
1469,TJ Engleman Jr.*,East Carolina,American,11,7,37,5.3,0,3.4,59,306,5.2,1,27.8,66,343,5.2,1,
1470,Trent Howland,Oklahoma State,Big 12,11,6,37,6.2,0,3.4,63,243,3.9,3,22.1,69,280,4.1,3,
1471,Chico Holt,Stanford,ACC,12,1,36,36,0,3,0,0,,0,0,1,36,36,0,
1472,Coleson Fields*,North Carolina State,ACC,13,3,36,12,0,2.8,11,19,1.7,0,1.5,14,55,3.9,0,
1473,Devin Miles*,Western Michigan,MAC,14,5,36,7.2,0,2.6,99,425,4.3,3,30.4,104,461,4.4,3,
1474,Jeffrey Overton,Virginia Tech,ACC,4,1,36,36,0,9,25,146,5.8,1,36.5,26,182,7,1,
1475,Jermane Hayes*,Southern Mississippi,Sun Belt,4,4,36,9,0,9,0,0,,0,0,4,36,9,0,
1476,Jordyn Bailey*,Texas Christian,Big 12,6,4,36,9,0,6,1,-1,-1,0,-0.2,5,35,7,0,
1477,Kaelon Black*,Indiana,Big Ten,16,4,36,9,0,2.3,186,1040,5.6,10,65,190,1076,5.7,10,
1478,Max Whisner,Akron,MAC,10,4,36,9,1,3.6,0,0,,0,0,4,36,9,1,
1479,Nate Floyd,Nevada,MWC,8,4,36,9,0,4.5,1,2,2,0,0.3,5,38,7.6,0,
1480,Sam Franklin*,South Florida,American,13,5,36,7.2,0,2.8,80,474,5.9,4,36.5,85,510,6,4,
1481,Sione I Moa*,BYU,Big 12,4,6,36,6,0,9,18,92,5.1,1,23,24,128,5.3,1,
1482,Tashi Braceful*,Toledo,MAC,4,1,36,36,0,9,0,0,,0,0,1,36,36,0,
1483,Xavier Brown*,Virginia,ACC,7,5,36,7.2,1,5.1,51,241,4.7,1,34.4,56,277,4.9,2,
1484,Devin Price*,Ole Miss,SEC,11,1,35,35,0,3.2,0,0,,0,0,1,35,35,0,
1485,Dominic Rezac*,Vanderbilt,SEC,8,1,35,35,0,4.4,1,4,4,0,0.5,2,39,19.5,0,
1486,Ivan Carreon,Oklahoma,SEC,11,2,35,17.5,0,3.2,0,0,,0,0,2,35,17.5,0,
1487,Jackson McGohan,Wisconsin,Big Ten,12,3,35,11.7,0,2.9,0,0,,0,0,3,35,11.7,0,
1488,Kaden Helms,Oklahoma,SEC,10,5,35,7,1,3.5,0,0,,0,0,5,35,7,1,
1489,Kelby Valsin,Texas Tech,Big 12,14,3,35,11.7,0,2.5,0,0,,0,0,3,35,11.7,0,
1490,Landen Thomas,Florida State,ACC,12,3,35,11.7,2,2.9,0,0,,0,0,3,35,11.7,2,
1491,Antonio Harmon,Marshall,Sun Belt,6,1,34,34,0,5.7,0,0,,0,0,1,34,34,0,
1492,Benjamin Hall,North Carolina,ACC,11,8,34,4.3,0,3.1,71,274,3.9,2,24.9,79,308,3.9,2,
1493,Daijon Calimon,Nevada,MWC,9,4,34,8.5,0,3.8,0,0,,0,0,4,34,8.5,0,
1494,Dylan Gentry*,Jacksonville State,CUSA,9,4,34,8.5,0,3.8,0,0,,0,0,4,34,8.5,0,
1495,Elisha Durham,Ball State,MAC,9,4,34,8.5,0,3.8,0,0,,0,0,4,34,8.5,0,
1496,Elliott Brow*,UTSA,American,10,5,34,6.8,0,3.4,0,0,,0,0,5,34,6.8,0,
1497,Jakolbe Baldwin,Marshall,Sun Belt,12,4,34,8.5,0,2.8,0,0,,0,0,4,34,8.5,0,
1498,Jaylen Poe,Northern Illinois,MAC,4,7,34,4.9,0,8.5,6,40,6.7,0,10,13,74,5.7,0,
1499,Jordan Jackson*,Kennesaw State,CUSA,13,2,34,17,1,2.6,0,0,,0,0,2,34,17,1,
1500,Kiefer Sibley*,North Texas,American,8,3,34,11.3,0,4.3,45,274,6.1,5,34.3,48,308,6.4,5,
1501,Nazeviah Burris*,Arkansas State,Sun Belt,4,3,34,11.3,0,8.5,0,0,,0,0,3,34,11.3,0,
1502,Terrence Smith*,Connecticut,Ind,13,4,34,8.5,0,2.6,14,75,5.4,1,5.8,18,109,6.1,1,
1503,Trent Thomas,South Alabama,Sun Belt,12,4,34,8.5,0,2.8,0,0,,0,0,4,34,8.5,0,
1504,Ty Washington,Notre Dame,Ind,12,5,34,6.8,1,2.8,0,0,,0,0,5,34,6.8,1,
1505,Bricen Brantley,Wyoming,MWC,11,5,33,6.6,0,3,3,14,4.7,0,1.3,8,47,5.9,0,
1506,Daniel Hishaw Jr.,Kansas,Big 12,10,6,33,5.5,0,3.3,124,587,4.7,5,58.7,130,620,4.8,5,
1507,DeVon Rice,Kansas State,Big 12,10,3,33,11,0,3.3,26,94,3.6,3,9.4,29,127,4.4,3,
1508,Ja'Quez Cross*,Arkansas State,Sun Belt,1,5,33,6.6,1,33,8,36,4.5,1,36,13,69,5.3,2,
1509,Joey Mattord,Eastern Michigan,MAC,12,4,33,8.3,0,2.8,6,48,8,1,4,10,81,8.1,1,
1510,Kaleb Jackson*,LSU,SEC,4,5,33,6.6,0,8.3,7,16,2.3,0,4,12,49,4.1,0,
1511,Kelsey Johnson,Baylor,Big 12,12,3,33,11,0,2.8,0,0,,0,0,3,33,11,0,
1512,Lafayette Kaiuway*,Texas Christian,Big 12,10,3,33,11,1,3.3,0,0,,0,0,3,33,11,1,
1513,Micah Barnett*,Rice,American,13,2,33,16.5,0,2.5,0,0,,0,0,2,33,16.5,0,
1514,Seth Adams*,San Diego State,MWC,13,3,33,11,0,2.5,0,0,,0,0,3,33,11,0,
1515,AJ Szymanski,Maryland,Big Ten,12,5,32,6.4,1,2.7,0,0,,0,0,5,32,6.4,1,
1516,Carl Jenkins Jr,UCF,Big 12,12,3,32,10.7,0,2.7,0,0,,0,0,3,32,10.7,0,
1517,Carson Tabaracci*,USC,Big Ten,10,3,32,10.7,1,3.2,0,0,,0,0,3,32,10.7,1,
1518,Dallas Elliott,Massachusetts,MAC,12,3,32,10.7,0,2.7,0,0,,0,0,3,32,10.7,0,
1519,Gamarion Carter,Middle Tennessee State,CUSA,9,3,32,10.7,0,3.6,0,0,,0,0,3,32,10.7,0,
1520,Harlem Berry*,LSU,SEC,13,8,32,4,0,2.5,104,491,4.7,2,37.8,112,523,4.7,2,
1521,Jaquaize Pettaway*,East Carolina,American,10,13,32,2.5,0,3.2,4,2,0.5,0,0.2,17,34,2,0,
1522,Mario Sanders II*,Illinois,Big Ten,3,2,32,16,0,10.7,0,0,,0,0,2,32,16,0,
1523,Matthew Fuller,South Carolina,SEC,10,6,32,5.3,0,3.2,72,260,3.6,2,26,78,292,3.7,2,
1524,Nick Delgadillo*,Hawaii,MWC,10,3,32,10.7,0,3.2,0,0,,0,0,3,32,10.7,0,
1525,Trent Hudson*,Vanderbilt,SEC,7,2,32,16,0,4.6,0,0,,0,0,2,32,16,0,
1526,Tyson Carter*,Florida International,CUSA,11,3,32,10.7,0,2.9,0,0,,0,0,3,32,10.7,0,
1527,Alex Capka-Jones*,Illinois,Big Ten,9,2,31,15.5,0,3.4,0,0,,0,0,2,31,15.5,0,
1528,Brandon Rehmann*,Delaware,CUSA,11,3,31,10.3,0,2.8,0,0,,0,0,3,31,10.3,0,
1529,David Adolph,Ohio State,Big Ten,12,3,31,10.3,0,2.6,0,0,,0,0,3,31,10.3,0,
1530,Devin Roche*,Old Dominion,Sun Belt,11,5,31,6.2,0,2.8,111,630,5.7,4,57.3,116,661,5.7,4,
1531,Jevon Edwards*,Coastal Carolina,Sun Belt,13,7,31,4.4,0,2.4,65,368,5.7,1,28.3,72,399,5.5,1,
1532,Josh Altsman*,Pitt,ACC,13,5,31,6.2,1,2.4,0,0,,0,0,5,31,6.2,1,
1533,Josh Ringer*,Miami (OH),MAC,11,6,31,5.2,1,2.8,20,53,2.7,0,4.8,26,84,3.2,1,
1534,MJ Chirgwin,Alabama,SEC,2,2,31,15.5,1,15.5,0,0,,0,0,2,31,15.5,1,
1535,Owen Anderson,Massachusetts,MAC,12,3,31,10.3,1,2.6,0,0,,0,0,3,31,10.3,1,
